"id_rider";"rider_full_name";"rider_weight";"rider_height";"loc_birth";"date_birth";"birth_latitude";"birth_longitude"
2011;Michael Ruben Rinaldi;;;;1995-12-21;;
2941;Thitipong Warokorn;64;177;Chonburi;1989-01-27;13,1857117;101,1210777
3213;Sergio García;60;167;;2003-03-22;;
129;Mirko Giansanti;;;;;;
2177;Maverick Viñales;64;171;Figueres;1995-01-12;42,2666314;2,9638434
3282;Filip Salač;66;172;Mlada Boleslav;2001-12-12;50,4116187;14,9031301
1801;Juan Francisco Guevara;62;164;Lorca;1995-08-19;37,6712139;-1,6990431
3531;Álex Escrig;66;184;;2004-02-21;;
1369;Bastien Chesaux;66;176;Belmont;1991-11-02;48,4086571;7,2386756
1150;Simone Grotzkyj;;;;;;
3499;Romano Fenati;62;165;Ascoli Piceno;1996-01-15;42,8834204;13,539593040686007
3035;Kaito Toba;58;166;Fukuoka;2000-04-07;33,6251241;130,6180016
1413;James Toseland;;;Sheffield;1980-10-05;53,3806626;-1,4702278
2443;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
2799;Tetsuta Nagashima;51;163;Chiba;1970-06-14;35,549399;140,2647303
3104;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
3688;Xavier Artigas;61;180;Barcelona;2003-05-27;41,3828939;2,1774322
379;Sylvain Guintoli;;;;;;
331;Midge Smart;;;;;;
612;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
2895;Lukas Tulovic;69;185;Eberbach;2000-06-15;48,9273858;8,066278
937;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
2922;Romano Fenati;62;165;Ascoli Piceno;1996-01-15;42,8834204;13,539593040686007
3608;Joshua Whatley;62;171;;2005-09-02;;
548;Patrik Vostárek;;;;;;
3033;Joshua Hook;;;;;;
1873;Stefan Bradl;63;170;Augsburg;1989-11-29;48,3668041;10,8986971
3364;Takuma Matsuyama;;;;1951-04-16;;
682;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
187;Thomas Lüthi;67;172;Oberdiessbach;1986-09-06;46,8399962;7,6192848
1029;Colin Edwards;69;179;Houston;1974-02-27;29,7589382;-95,3676974
2424;Gabriel Rodrigo;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
3323;Marc Márquez;64;169;Cervera;1993-02-17;41,6730667;1,2729426
1704;Yonny Hernández;72;183;Medellín;1988-07-25;6,2697018;-75,60252574475943
2976;Augusto Fernández;72;180;Madrid;1997-09-23;40,4167047;-3,7035825
2956;Yari Montella;;;Oliveto;2000-01-05;43,3873195;11,7332582
2838;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
2951;Xavi Cardelús;63;175;Andorra la Vella;1998-05-15;42,5069391;1,5212467
3112;Xavi Vierge;66;174;Barcelona;1997-04-30;41,3828939;2,1774322
3260;Corentin Perolari;;;;;;
2452;Keisuke Kurihara;;;;;;
2923;Ryan van de Lagemaat;;;Culemborg;1999-12-16;51,94933145;5,209215154667634
1983;Julián Simón;63;168;Villacañas;1987-04-03;39,625027;-3,333785
2712;Franco Morbidelli;67;176;Rome;1994-12-04;41,8933203;12,4829321
2742;Kaito Toba;58;166;Fukuoka;2000-04-07;33,6251241;130,6180016
3501;Ryusei Yamanaka;60;172;Yotsukaido;2001-11-06;35,6696551;140,1679445
2511;Takumi Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
3223;Tito Rabat;67;178;Barcelona;1989-05-25;41,3828939;2,1774322
3503;Scott Ogden;60;175;;2003-10-16;;
2170;Lukáš Pešek;;;;;;
3134;Barry Baltus;70;179;Namur;2004-05-03;50,4665284;4,8661892
794;Yuki Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
1236;Ho Wan Chow;;;;;;
2997;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
2110;Decha Kraisart;;;;;;
466;Hans Smees;;;;1949-11-18;;
101;Jurgen van den Goorbergh;;;;;;
915;Manuel Hernández;;;;;;
3611;Kasma Daniel;64;173;Johor;2000-09-02;2,0228821;103,3114564
3077;Riccardo Rossi;60;173;Genova;2002-03-21;44,40726;8,9338624
1887;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
3294;Izan Guevara;54;173;Palma de Mallorca;2004-06-28;39,5695818;2,6500745
2284;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
1344;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
341;Nobuatsu Aoki;;;;;;
797;Zi Xian He;;;;;;
2247;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
1217;Efrén Vázquez;56;160;Barakaldo;1986-09-02;43,29548;-2,9900933
291;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
2903;Marcos Ramírez;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
338;Naoki Matsudo;70;177;Barcelona;1973-07-25;41,3828939;2,1774322
3625;Luca Salvadori;81;182;Milano;1992-03-02;45,4641943;9,1896346
2968;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
2882;Kaito Toba;58;166;Fukuoka;2000-04-07;33,6251241;130,6180016
2471;Marco Bezzecchi;61;174;Rimini;1998-11-12;43,9470982;12,630768610516004
532;Michele Pirro;69;177;San Giovanni Rotondo;1986-07-05;41,7069106;15,7288455
2202;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
1128;Ricard Cardús;;;;;;
2127;Hiroshi Aoyama;57;165;Chiba;1981-10-25;35,549399;140,2647303
3622;Lorenzo Savadori;67;177;Cesena;1993-04-04;44,136352;12,2422442
213;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
3233;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
3397;Arón Canet;67;170;Corbera;1999-09-30;39,1580768;-0,3540631
3398;Augusto Fernández;72;180;Madrid;1997-09-23;40,4167047;-3,7035825
2301;Karel Hanika;64;180;Brno;1990-01-02;49,1922443;16,6113382
2552;Cal Crutchlow;66;170;Coventry;1985-10-29;52,4081812;-1,510477
3031;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
3122;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
3533;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
242;Colin Edwards;69;179;Houston;1974-02-27;29,7589382;-95,3676974
472;Imre Tóth;58;169;Budapest;1985-09-06;47,4978789;19,0402383
2754;Loris Baz;79;191;Sallanches;1993-02-01;45,9361246;6,6302551
3047;Lukas Tulovic;69;185;Eberbach;2000-06-15;48,9273858;8,066278
2760;Marcos Ramírez;63;179;Conil de la Frontera;1997-12-16;36,277054;-6,0881874
2432;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
722;Max Biaggi;;;Roma;1971-06-26;41,8933203;12,4829321
525;Max Biaggi;;;Roma;1971-06-26;41,8933203;12,4829321
3338;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
128;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
74;Héctor Faubel;;;;;;
2065;Zulfahmi Khairuddin;;;;;;
1543;Casey Stoner;;;Southport;1985-10-16;53,6475988;-3,0041751
1998;Luis Salom;59;170;Palma de Mallorca;1991-08-07;39,5695818;2,6500745
3250;Augusto Fernández;72;180;Madrid;1997-09-23;40,4167047;-3,7035825
326;Max Sabbatani;39;150;Forli;1975-08-04;44,2227278;12,041273
421;Anthony West;67;175;Gold Coast;1981-07-17;-28,0023731;153,4145987
2172;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
2841;Darryn Binder;63;175;Potchefstroom;1998-01-21;-26,707778;27,095833
3478;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
1175;Yuki Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
3462;Lorenzo Dalla Porta;61;163;Prato;1997-06-22;43,935718050000006;11,09414726770089
11;Alex Debón;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
2111;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
2874;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
3083;Sam Lowes;65;168;Lincoln;1990-09-14;40,8088861;-96,7077751
2522;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
469;Hugo Marchand;;;;;;
604;Alex Barros;70;174;Sao Paulo;1970-10-18;-23,5506507;-46,6333824
2510;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
229;Carlos Checa;57;174;Valencia;2003-05-07;39,4697065;-0,3763353
2850;Fabio Di Giannantonio;68;175;Roma;1998-10-10;41,8933203;12,4829321
3249;Arón Canet;67;170;Corbera;1999-09-30;39,1580768;-0,3540631
3191;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
3444;Jeremy Alcoba;70;177;Tortosa;2001-11-15;40,8110158;0,5209333
2535;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
486;Johan Stigefelt;;;Tatsfield;1934-02-11;51,28428495;0,04204972169796918
2139;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
994;Valentino Rossi;;;Urbino;1979-02-16;43,7262608;12,6363135
2597;Juan Francisco Guevara;62;164;Lorca;1995-08-19;37,6712139;-1,6990431
557;Roberto Locatelli;;;;;;
802;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
2387;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
3136;Brad Binder;63;170;Potchefstroom;1995-08-11;-26,707778;27,095833
2938;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
3380;Yonny Hernández;72;183;Medellín;1988-07-25;6,2697018;-75,60252574475943
2331;Miguel Oliveira;63;170;Pragal;1995-01-04;38,6662386;-9,1799968
1545;Colin Edwards;69;179;Houston;1974-02-27;29,7589382;-95,3676974
2575;Gabriel Rodrigo;61;168;Barcelona;1996-10-12;41,3828939;2,1774322
2437;Johann Zarco;68;171;Cannes;1990-07-16;43,5515198;7,0134418
3114;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
3022;Jesko Raffin;;;;;;
2263;Esteve Rabat;;;;;;
2309;Lorenzo Baldassarri;70;183;San Severino Marche;1996-11-06;43,2290211;13,1779663
412;Alex Barros;70;174;Sao Paulo;1970-10-18;-23,5506507;-46,6333824
3442;Jake Dixon;63;178;Dover;1996-01-15;51,1251275;1,3134228
89;Jay Vincent;63;170;Earl Shilton;1972-02-20;52,5755022;-1,3160954
538;Naoki Matsudo;70;177;Barcelona;1973-07-25;41,3828939;2,1774322
2189;Nicolás Terol;66;171;Alcoy;1988-09-27;38,6982275;-0,4747767
2503;Scott Redding;78;185;Quedgeley;1993-01-04;51,8274128;-2,2773034
2254;Dani Pedrosa;;;Sabadell;1985-09-29;41,5421013;2,1138977
339;Nicky Hayden;;;Owensboro;1981-07-30;37,7742152;-87,1133304
3498;Riccardo Rossi;60;173;Genova;2002-03-21;44,40726;8,9338624
3135;Bo Bendsneyder;69;184;Rotterdam;1999-03-04;51,9244424;4,47775
3277;Fabio Di Giannantonio;68;175;Roma;1998-10-10;41,8933203;12,4829321
3429;Fermín Aldeguer;69;181;Murcia;2005-04-05;37,9923795;-1,1305431
1123;Randy de Puniet;65;169;Maisons Laffitte;1981-02-14;48,9461437;2,1450951
3432;Francesco Bagnaia;67;176;Torino;1997-01-14;45,0677551;7,6824892
601;Ángel Rodríguez;;;;;;
347;Pablo Nieto;;;;;;
2811;Álex Márquez;65;180;Cervera;1996-04-23;41,6730667;1,2729426
2960;Álex Rins;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
2973;Andrea Locatelli;65;173;Alzano Lombardo;1996-10-16;45,7336026;9,730494
3610;Kaito Toba;58;166;Fukuoka;2000-04-07;33,6251241;130,6180016
2795;Takaaki Nakagami;70;175;Chiba;1992-02-09;35,549399;140,2647303
2685;Bo Bendsneyder;69;184;Rotterdam;1999-03-04;51,9244424;4,47775
3257;Cameron Beaubier;50;168;Rosevile;1992-12-06;53,96194385;-1,1466306295096371
3575;Dennis Foggia;57;164;Rome;2001-01-07;41,8933203;12,4829321
3576;Diogo Moreira;58;170;Brazil;2004-04-23;-10,3333333;-53,2
2857;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
675;Jan Roelofs;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
3606;Jordi Torres;;181;Rubí;1987-08-27;41,4936194;2,0319476
3607;Jorge Martín;65;167;Madrid;1998-01-29;40,4167047;-3,7035825
3609;José Antonio Rueda;56;165;Sevilla;2005-10-29;37,3886303;-5,9953403
3627;Manuel González;64;171;;2002-08-04;;
2544;Andrea Migno;60;165;Cattolica;1996-01-10;43,9639933;12,7441515
2491;Pol Espargaró;64;170;Granollers;1991-06-10;41,6079555;2,2876008
2041;Simone Corsi;;;;;;
1304;Randy de Puniet;65;169;Maisons Laffitte;1981-02-14;48,9461437;2,1450951
2370;Thitipong Warokorn;64;177;Chonburi;1989-01-27;13,1857117;101,1210777
2378;Zulfahmi Khairuddin;;;;;;
2088;Arthur Sissis;;;;;;
2663;Xavier Siméon;68;174;Brussels;1989-08-31;50,8550018;4,3512333761166175
2095;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
2258;Dominique Aegerter;69;174;Rohrbach;1990-09-30;49,0460974;7,2655417
2715;Hafizh Syahrin;66;180;Ampang;1994-05-05;3,1505103;101,7601684
2433;Jakub Kornfeil;61;169;Kyjov;1993-04-08;49,0104456;17,1224867
3310;Jorge Navarro;64;173;La Puebla de Vallbona;1996-02-03;39,5907339;-0,5532185
2738;Juan Francisco Guevara;62;164;Lorca;1995-08-19;37,6712139;-1,6990431
2415;Enea Bastianini;64;168;Rimini;1997-12-30;43,9470982;12,630768610516004
3626;Lukas Tulovic;69;185;Eberbach;2000-06-15;48,9273858;8,066278
3339;Miquel Pons;72;180;Palma de Mallorca;1997-08-01;39,5695818;2,6500745
2647;Shizuka Okazaki;;;Kanagawa;1992-06-12;35,4342935;139,374753
580;Toni Elías;61;163;Manresa;1983-03-26;41,7288939;1,8286765
1904;Aleix Espargaró;66;180;Granollers;1989-07-30;41,6079555;2,2876008
2735;Jorge Lorenzo;;;Palma de Mallorca;1987-05-04;39,5695818;2,6500745
505;Loris Capirossi;59;165;Bologna;1973-04-04;44,4938203;11,3426327
2066;Álex Mariñelarena;;;;;;
725;Michel Alexis;;;;;;
1389;Dylan Mavin;;;;;;
740;Nobuatsu Aoki;;;;;;
1169;Toni Wirsing;;;;;;
1279;Manuel Hernández;;;;;;
1819;Louis Rossi;;;;;;
182;Taro Sekiguchi;;;;;;
1883;Tom Hatton;;;;1948-12-14;;
1554;Deane Brown;;;;;;
622;Candice Scott;;;;;;
1898;Aaron Yates;;;;;;
1387;Davide Stirpe;;;;;;
1604;Kazuki Watanabe;;;;1990-10-02;;
1351;Aitor Rodríguez;;;;;;
1958;Iván Moreno;;;;;;
564;Shane Byrne;;;London;1950-09-11;51,5074456;-0,1277653
707;Marc-Antoine Scaccia;;;;;;
1797;Josep Rodríguez;;;;;;
772;Simone Corsi;;;;;;
1617;Louis Rossi;;;;;;
1584;Jerry van de Bunt;;;;;;
1856;Raffaele de Rosa;;;;;;
1458;Mika Kallio;58;166;Valkeakoski;1982-11-08;61,2637921;24,0301278
763;Sebastián Porto;;;;;;
643;Doni Tata Pradita;;;;;;
1879;Takehiro Yamamoto;;;;;;
1234;Hiroomi Iwata;;;;;;
1946;Fraser Rogers;;;;;;
965;Robin Lässer;;;;;;
1844;Mohamad Zamri Baba;;;;;;
1305;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
1050;Ferruccio Lamborghini;;;;;;
1700;Wayne Maxwell;;;;;;
1992;Kris McLaren;;;;;;
1831;Marvin Fritz;;;;;;
1977;Josep Rodríguez;;;;;;
1159;Takumi Takahashi;;;Saitama;1989-11-26;35,9754168;139,4160114
1492;Steven Le Coquen;;;;;;
1965;Jesko Raffin;;;;;;
1374;Brad Gross;;;;;;
1390;Eduard López;;;;;;
1513;Ángel Rodríguez;;;;;;
1642;Morgan Berchet;;;;;;
1788;Joan Perelló;;;;;;
1928;Claudio Corti;;;;;;
1956;Héctor Faubel;;;;;;
1681;Simone Corsi;;;;;;
1990;Kevin Wahr;;;Paige;1964-06-19;38,0726342;-77,4188705
1549;Dani Rivas;;;Sabadell;1985-09-29;41,5421013;2,1138977
1670;Roger Lee Hayden;;;;;;
1116;Pablo Nieto;;;;;;
1440;Lukáš Pešek;;;;;;
1471;Quentin Jacquet;;;;;;
1610;Koki Takahashi;;;;;;
1541;Carmelo Morales;;;;;;
2035;Roberto Rolfo;;;;;;
1506;Vladimir Leonov;;;;;;
946;Pablo Nieto;;;;;;
918;Marc-Antoine Scaccia;;;;;;
82;Jarno Janssen;;;Turku;1945-12-11;60,4517531;22,2670522
1855;Raffaele de Rosa;;;;;;
1526;Amadeo Lladós;;;;;;
1594;Jordan Zamora;;;;;;
1717;Alex Baldolini;;;;;;
1655;Péter Sebestyén;;;;;;
880;Iván Maestro;;;;;;
1040;Enrique Jerez;;;Cartagena;1986-07-29;10,4266746;-75,5443419
1995;Luca Amato;;;Modena;1963-05-17;44,5384728;10,935960870530739
1937;David Salom;55;162;;;;
1210;Daniel Arcas;;;Almoradi;1996-11-21;38,1096615;-0,7919322
2064;Yuudai Kamei;;;;;;
1112;Nikolett Kovács;;;;;;
2046;Steve Rapp;;;;1953-02-24;;
1941;Elena Rosell;;;;;;
1628;Marvin Fritz;;;;;;
2047;Steven Odendaal;;;;;;
1415;Joakim Stensmö;;;;;;
1825;Manuel Tatasciore;;;;;;
1953;Hyuga Watanabe;;;;1990-10-02;;
1972;Jonathan Rea;;;;;;
86;Jascha Büsch;;;;;;
8;Alex Barros;70;174;Sao Paulo;1970-10-18;-23,5506507;-46,6333824
1720;Alex Cudlin;72;176;Barcelona;1995-12-08;41,3828939;2,1774322
18;Andrew Whittley;;;Kempsey;1976-02-19;-31,0798092;152,842289
961;Roberto Lacalendola;;;;;;
1793;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
1394;Esteve Rabat;;;;;;
590;Václav Bittman;;;;;;
1666;Roberto Rolfo;;;;;;
1812;Kevin Thobois;;;;;;
1699;Wataru Yoshikawa;;;;;;
1;Adri den Bekker;;;;;;
461;Gregorio Lavilla;;;;;;
1441;Lukáš Šembera;;;;;;
1059;Hugo van den Berg;;;;;;
1598;Joshua Hook;;;;;;
1030;Cyril Carrillo;;;;;;
1669;Roger Lee Hayden;;;;;;
1016;Andrea Iannone;74;179;Vasto;1989-08-09;42,12434;14,705923
1662;Ricard Cardús;;;;;;
1900;Adrián Martín;;;;;;
546;Patrick Lakerveld;;;;1952-03-04;;
544;Olivier Jacque;;;;;;
1490;Simone Corsi;;;;;;
1829;Marco Simoncelli;;;Cattolica;1987-01-20;43,9639933;12,7441515
2037;Román Ramos;;;;;;
760;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
1776;J, D, Beach;;;;;;
1468;Paul Jordan;;;;;;
1846;Nasser Al Malki;;;;;;
1360;Alex Kenchington;66;184;;2004-02-21;;
1733;Ben Bostrom;;;;;;
1828;Marco Colandrea;;;;;;
102;Katsuyuki Nakasuga;;;;;;
1949;Giulian Pedone;;;;;;
352;Phillip Desborough;;;;;;
1010;Alex de Angelis;67;179;Rimini;1984-02-26;43,9470982;12,630768610516004
1551;Danny Kent;65;176;Chippenham;1993-11-25;51,4587621;-2,1159032
1877;Syunya Mori;;;;;;
1155;Steven Le Coquen;;;;;;
224;Arie Vos;;;Barcelona;1973-05-09;41,3828939;2,1774322
1412;James Lodge;;;Sheffield;1980-10-05;53,3806626;-1,4702278
1031;Dan Linfoot;;;Horragate;1988-07-08;;
510;Manuel Hernández;;;;;;
1266;Kristian Lee Turner;;;;;;
889;Jordi Carchano;70;173;Sao Paulo;1996-06-10;-23,5506507;-46,6333824
1813;Kousuke Akiyoshi;;;;;;
1462;Muhammad Zulfahmi;;;;;;
1313;Roberto Locatelli;;;;;;
1757;Elena Rosell;;;;;;
1745;Colin Edwards;69;179;Houston;1974-02-27;29,7589382;-95,3676974
865;Gábor Talmácsi;;;;;;
742;Olivier Jacque;;;;;;
1673;Sandro Cortese;66;169;Ochsenhausen;1990-01-06;48,0711222;9,9512104
1955;Héctor Faubel;;;;;;
1947;Gino Rea;64;170;London;1989-09-18;51,5074456;-0,1277653
1954;Héctor Barberá;61;169;Dos Aguas;1986-11-02;39,2890143;-0,8004748
876;Héctor Faubel;;;;;;
852;Eric Hübsch;;;;;;
1546;Damian Cudlin;;;;;;
1993;Lincoln Gilding;;;;1992-03-16;;
111;Lukáš Pešek;;;;;;
985;Taro Sekiguchi;;;;;;
2009;Max Neukirchner;;;;;;
1297;Pablo Nieto;;;;;;
1930;Damian Cudlin;;;;;;
1948;Gino Rea;64;170;London;1989-09-18;51,5074456;-0,1277653
2034;Roberto Rolfo;;;;;;
633;Dan Linfoot;;;Horragate;1988-07-08;;
1444;Marcel Schrötter;68;171;Landsberg;1993-01-02;48,0514973;10,8737728
1961;Jack Miller;64;173;Townsville;1995-01-18;-19,2569391;146,8239537
1866;Sarath Kumar;;;;;;
1384;Daniel Arcas;;;Almoradi;1996-11-21;38,1096615;-0,7919322
247;David Bonache;68;178;Barcelona;1980-04-20;41,3828939;2,1774322
1251;Joan Olivé;69;181;Palma de Mallorca;1997-09-01;39,5695818;2,6500745
2050;Tomoyoshi Koyama;;;;;;
1889;Valentin Debise;;;Urbino;1979-02-16;43,7262608;12,6363135
1926;Chris Vermeulen;68;177;Brisbane;1982-06-19;-27,4689682;153,0234991
1885;Tomoyoshi Koyama;;;;;;
609;Alexis Masbou;57;165;Albi;1987-06-02;43,9277552;2,147899
1489;Simone Corsi;;;;;;
1974;Jordi Torres;;181;Rubí;1987-08-27;41,4936194;2,0319476
2055;Toni Finsterbusch;;;;;;
351;Peter Taplin;;;Berchtesgaden;1965-03-24;47,63108;13,0021634
1176;Yuuichi Yanagisawa;;;;;;
1860;Randy Krummenacher;70;180;Gossau;1990-02-24;47,4155906;9,249359
1687;Tatsuya Yamaguchi;;;;;;
1107;Mike Velthuijzen;;;;;;
1896;Óscar Climent;;;;;;
1960;Iván Silva;76;182;Barcelona;1982-06-12;41,3828939;2,1774322
1746;Damian Cudlin;;;;;;
1511;Yuuichi Yanagisawa;;;;;;
1178;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
993;Troy Bayliss;;;Taree;1969-03-30;-31,912864;152,4608481
1646;Nicky Diles;;;Owensboro;1981-07-30;37,7742152;-87,1133304
1968;John McPhee;57;167;Oban;1994-07-14;56,415695;-5,4734688
44;Emilio Alzamora;;;;;;
483;Jarno van der Marel;;;Culemborg;1999-12-16;51,94933145;5,209215154667634
1636;Michael van der Mark;;;;;;
1676;Sasuke Shinozaki;;;;;;
1897;Łukasz Wargala;;;;;;
60;Gregory Lefort;;;Meaux;1985-06-30;48,9582708;2,8773541
2054;Toni Finsterbusch;;;;;;
1764;Francesco Mauriello;67;176;Torino;1997-01-14;45,0677551;7,6824892
1832;Mashel Al Naimi;;;;;;
855;Fabricio Perrén;;;Lehman;1988-07-01;41,3170249;-76,0224235
872;Ho Chi Fung;;;;;;
2030;Ratthapark Wilairot;;;;;;
706;Manuel Poggiali;58;170;San Marino;1983-02-14;43,9458623;12,458306
940;Nicklas Cajback;;;;;;
1870;Shinichi Ito;;;Miyagi;1966-12-07;38,3880155;140,9761025
1434;Luca Marconi;69;184;Urbino;1997-08-10;43,7262608;12,6363135
1375;Bradley Smith;68;180;Oxford;1990-11-28;51,7520131;-1,2578499
467;Henk van de Lagemaat;;;Culemborg;1999-12-16;51,94933145;5,209215154667634
1653;Peter Sebestyén;;;;;;
846;David Drieghe;66;174;Barcelona;1997-04-30;41,3828939;2,1774322
1054;Glenn Scott;;;;;;
1714;Alessandro Andreozzi;72;174;Rimini;1999-01-16;43,9470982;12,630768610516004
1719;Alex Baldolini;;;;;;
1396;Gennaro Sabatino;;;;;;
395;Václav Bittman;;;;;;
1002;Álvaro Bautista;58;169;Talavera de la Reina;1984-11-21;39,9603798;-4,8311717
2488;Niklas Ajo;;;;;;
1194;Barrett Long;;;USA;1995-08-01;39,7837304;-100,445882
2617;María Herrera;54;162;Oropesa;1996-08-26;39,9175144;-5,1747241
133;Noboyuki Osaki;;;;;;
1973;Jordi Torres;;181;Rubí;1987-08-27;41,4936194;2,0319476
1970;Jonas Folger;68;177;Mühldorf;1993-08-13;48,2405007;12,5250991
1473;Ralf Waldmann;;;;;;
120;Matej Smrž;;;;;;
138;Olivier Jacque;;;;;;
1514;Adrián Martín;;;;;;
