"id_team","id_constructor_fk","des_team","bool_independent","des_motorcycle","type_motorcycle","tyre_supplier","rider_full_name","rounds_participated","racing_class","season"
2728,345,Lamotec Lagemaat Racing,,KTM RC250GP,prototype,Dunlop,Ryan Van de Lagemaat,"8",moto3,2017
2729,342,LCR Honda,,RC213V,prototype,Michelin,Cal Crutchlow,All,motogp,2017
2730,341,Leopard Racing,,Honda NSF250RW,prototype,Dunlop,Aaron Polanco,"14",moto3,2017
2731,341,Leopard Racing,,Honda NSF250RW,prototype,Dunlop,Livio Loi,"1–13, 15–18",moto3,2017
2732,341,Leopard Racing,,Honda NSF250RW,prototype,Dunlop,Joan Mir,All,moto3,2017
2733,347,Mahindra MRW Aspar Team,,Mahindra MGP3O,prototype,Dunlop,María Herrera,"16–17",moto3,2017
2734,347,Mahindra MRW Aspar Team,,Mahindra MGP3O,prototype,Dunlop,Albert Arenas,"1–6, 10–15, 18",moto3,2017
2735,347,Mahindra MRW Aspar Team,,Mahindra MGP3O,prototype,Dunlop,Raúl Fernández,"4",moto3,2017
2736,347,Mahindra MRW Aspar Team,,Mahindra MGP3O,prototype,Dunlop,Raúl Fernández,"8–9",moto3,2017
2737,347,Mahindra MRW Aspar Team,,Mahindra MGP3O,prototype,Dunlop,Lorenzo Dalla Porta,All,moto3,2017
2738,341,Marinelli Rivacold Snipers,,Honda NSF250RW,prototype,Dunlop,Romano Fenati,All,moto3,2017
2739,341,Marinelli Rivacold Snipers,,Honda NSF250RW,prototype,Dunlop,Jules Danilo,All,moto3,2017
2740,347,Minimoto Portomaggiore,,Mahindra MGP3O,prototype,Dunlop,Alex Fabbri,"13",moto3,2017
2741,354,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Kohta Nozane,"15",motogp,2017
2742,354,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Broc Parkes,"16",motogp,2017
2743,354,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Michael van der Mark,"17–18",motogp,2017
2744,354,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Jonas Folger,"1–14",motogp,2017
2745,354,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Johann Zarco,All,motogp,2017
2746,345,Motomex Team Moto3,,KTM RC250GP,prototype,Dunlop,Dennis Foggia,"10",moto3,2017
2747,345,Motomex Team Moto3,,KTM RC250GP,prototype,Dunlop,Jaume Masiá,"11–13",moto3,2017
2748,345,Motomex Team Moto3,,KTM RC250GP,prototype,Dunlop,Darryn Binder,"1–9, 14–18",moto3,2017
2749,345,Motomex Team Moto3,,KTM RC250GP,prototype,Dunlop,Gabriel Martínez-Ábrego,"3, 10–11",moto3,2017
2750,345,Motomex Team Moto3,,KTM RC250GP,prototype,Dunlop,Marcos Ramírez,All,moto3,2017
2751,345,Motorsport Kofler E.U.,,KTM RC250GP,prototype,Dunlop,Maximilian Kofler,"11",moto3,2017
2752,354,Movistar Yamaha MotoGP,,YZR-M1,prototype,Michelin,Valentino Rossi,"1–12, 14–18",motogp,2017
2753,354,Movistar Yamaha MotoGP,,YZR-M1,prototype,Michelin,Maverick Viñales,All,motogp,2017
2754,343,MuSASHi RT HARC-RRO,,Kalex Moto2,prototype,Dunlop,Ryo Mizuno,"15",moto2,2017
2755,348,NTS,,NTS NH6,prototype,Dunlop,Steven Odendaal,"14",moto2,2017
2756,340,Octo Pramac Racing,,Desmosedici GP16,prototype,Michelin,Scott Redding,All,motogp,2017
2757,340,Octo Pramac Racing,,Desmosedici GP17,prototype,Michelin,Danilo Petrucci,All,motogp,2017
2758,343,Petronas Raceline Malaysia,,Kalex Moto2,prototype,Dunlop,Hafizh Syahrin,All,moto2,2017
2759,349,Peugeot MC Saxoprint,,Peugeot MGP3O,prototype,Dunlop,Patrik Pulkkinen,All,moto3,2017
2760,349,Peugeot MC Saxoprint,,Peugeot MGP3O,prototype,Dunlop,Jakub Kornfeil,All,moto3,2017
2761,343,Pons HP40,,Kalex Moto2,prototype,Dunlop,Fabio Quartararo,All,moto2,2017
2762,343,Pons HP40,,Kalex Moto2,prototype,Dunlop,Edgar Pons,All,moto2,2017
2763,343,Promoracing,,Kalex Moto2,prototype,Dunlop,Eric Granado,"18",moto2,2017
2764,340,Pull&Bear Aspar Team,,Desmosedici GP15,prototype,Michelin,Karel Abraham,All,motogp,2017
2765,340,Pull&Bear Aspar Team,,Desmosedici GP16,prototype,Michelin,Álvaro Bautista,All,motogp,2017
2766,350,QMMF Racing,,Speed Up SF16,prototype,Dunlop,Saeed Al Sulaiti,"1",moto2,2017
2767,350,QMMF Racing,,Speed Up SF16,prototype,Dunlop,Nasser Al Malki,"1",moto2,2017
2768,345,RBA Boé Racing Team,,KTM RC250GP,prototype,Dunlop,Gabriel Rodrigo,"1–5, 7–18",moto3,2017
2769,345,RBA Boé Racing Team,,KTM RC250GP,prototype,Dunlop,Juan Francisco Guevara,All,moto3,2017
2770,345,Reale Avintia Academy,,KTM RC250GP,prototype,Dunlop,Vicente Pérez,"4, 7",moto3,2017
2771,340,Reale Avintia Racing,,Desmosedici GP15,prototype,Michelin,Loris Baz,All,motogp,2017
2772,340,Reale Avintia Racing,,Desmosedici GP16,prototype,Michelin,Héctor Barberá,All,motogp,2017
2773,344,Red Bull KTM Ajo,,KTM Moto2,prototype,Dunlop,Brad Binder,"1–2, 6–18",moto2,2017
2774,344,Red Bull KTM Ajo,,KTM Moto2,prototype,Dunlop,Ricard Cardús,"3–5",moto2,2017
2775,344,Red Bull KTM Ajo,,KTM Moto2,prototype,Dunlop,Miguel Oliveira,All,moto2,2017
2776,345,Red Bull KTM Ajo,,KTM RC250GP,prototype,Dunlop,Niccolò Antonelli,"1–8, 10–18",moto3,2017
2777,345,Red Bull KTM Ajo,,KTM RC250GP,prototype,Dunlop,Danny Kent,"5",moto3,2017
2778,345,Red Bull KTM Ajo,,KTM RC250GP,prototype,Dunlop,Danny Kent,"9",moto3,2017
2779,345,Red Bull KTM Ajo,,KTM RC250GP,prototype,Dunlop,Bo Bendsneyder,All,moto3,2017
2780,346,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Mika Kallio,"9, 11, 14, 18",motogp,2017
2781,346,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Bradley Smith,All,motogp,2017
2782,346,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Pol Espargaró,All,motogp,2017
2783,342,Repsol Honda Team,,RC213V,prototype,Michelin,Dani Pedrosa,All,motogp,2017
2784,342,Repsol Honda Team,,RC213V,prototype,Michelin,Marc Márquez,All,motogp,2017
2785,343,RW Racing GP,,Kalex Moto2,prototype,Dunlop,Axel Pons,All,moto2,2017
2786,341,SIC Racing Team,,Honda NSF250RW,prototype,Dunlop,Kasma Daniel,"17",moto3,2017
2787,341,SIC Racing Team,,Honda NSF250RW,prototype,Dunlop,Adam Norrodin,All,moto3,2017
2788,341,SIC Racing Team,,Honda NSF250RW,prototype,Dunlop,Ayumu Sasaki,All,moto3,2017
2789,341,Sic58 Squadra Corse,,Honda NSF250RW,prototype,Dunlop,Tony Arbolino,All,moto3,2017
2790,341,Sic58 Squadra Corse,,Honda NSF250RW,prototype,Dunlop,Tatsuki Suzuki,All,moto3,2017
2791,343,Sky Racing Team VR46,,Kalex Moto2,prototype,Dunlop,Francesco Bagnaia,All,moto2,2017
2792,343,Sky Racing Team VR46,,Kalex Moto2,prototype,Dunlop,Stefano Manzi,All,moto2,2017
2793,345,Sky Racing Team VR46,,KTM RC250GP,prototype,Dunlop,Dennis Foggia,"14, 18",moto3,2017
2794,345,Sky Racing Team VR46,,KTM RC250GP,prototype,Dunlop,Nicolò Bulega,All,moto3,2017
2795,345,Sky Racing Team VR46,,KTM RC250GP,prototype,Dunlop,Andrea Migno,All,moto3,2017
2796,350,Speed Up Racing,,Speed Up SF7,prototype,Dunlop,Ricard Cardús,"1",moto2,2017
2797,350,Speed Up Racing,,Speed Up SF7,prototype,Dunlop,Axel Bassani,"2–5",moto2,2017
2798,350,Speed Up Racing,,Speed Up SF7,prototype,Dunlop,Augusto Fernández,"6–18",moto2,2017
2799,350,Speed Up Racing,,Speed Up SF7,prototype,Dunlop,Simone Corsi,All,moto2,2017
2800,345,Südmetall Schedl GP Racing,,KTM RC250GP,prototype,Dunlop,Philipp Öttl,All,moto3,2017
2801,343,Tasca Racing Scuderia Moto2,,Kalex Moto2,prototype,Dunlop,Alex de Angelis,"12, 17",moto2,2017
2802,343,Tasca Racing Scuderia Moto2,,Kalex Moto2,prototype,Dunlop,Xavier Siméon,"1–11, 13–16, 18",moto2,2017
2803,352,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Álex Rins,"1–3, 8–18",motogp,2017
2804,352,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Takuya Tsuda,"4",motogp,2017
2805,352,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Sylvain Guintoli,"5–7",motogp,2017
2806,352,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Andrea Iannone,All,motogp,2017
2807,353,Tech 3 Racing,,Tech 3 Mistral 610,prototype,Dunlop,Remy Gardner,"1–2, 4–18",moto2,2017
2808,353,Tech 3 Racing,,Tech 3 Mistral 610,prototype,Dunlop,Xavi Vierge,"1–8, 10–18",moto2,2017
2809,353,Tech 3 Racing,,Tech 3 Mistral 610,prototype,Dunlop,Julián Simón,"3",moto2,2017
2810,353,Tech 3 Racing,,Tech 3 Mistral 610,prototype,Dunlop,Héctor Garzó,"9",moto2,2017
2811,343,Willirace Team,,Kalex Moto2,prototype,Dunlop,Karel Hanika,"10",moto2,2017
2812,354,Yamalube Yamaha Factory Racing,,YZR-M1,prototype,Michelin,Katsuyuki Nakasuga,"15",motogp,2017
2813,360,AGR Team,,Moto2,prototype,Dunlop,Edgar Pons,"7, 14",moto2,2018
2814,356,Alma Pramac Racing,,Desmosedici GP17,prototype,Michelin,Jack Miller,All,motogp,2018
2815,356,Alma Pramac Racing,,Desmosedici GP18,prototype,Michelin,Danilo Petrucci,All,motogp,2018
2816,358,AP Honda Racing Thailand,,NSF250RW,prototype,Dunlop,Somkiat Chantra,"15",moto3,2018
2817,355,Aprilia Racing Team Gresini,,RS-GP,prototype,Michelin,Aleix Espargaró,All,motogp,2018
2818,355,Aprilia Racing Team Gresini,,RS-GP,prototype,Michelin,Scott Redding,All,motogp,2018
2819,357,Astra Honda Racing Team,,Moto2,prototype,Dunlop,Dimas Ekky Pratama,"7",moto2,2018
2820,362,Bester Capital Dubai,,RC250GP,prototype,Dunlop,Jaume Masiá,"1–17, 19",moto3,2018
2821,362,Bester Capital Dubai,,RC250GP,prototype,Dunlop,Marcos Ramírez,All,moto3,2018
2822,365,Beta Tools - Speed Up,,SF8,prototype,Dunlop,Edgar Pons,"15–18",moto2,2018
2823,365,Beta Tools - Speed Up,,SF8,prototype,Dunlop,Tommaso Marcon,"19",moto2,2018
2824,365,Beta Tools - Speed Up,,SF8,prototype,Dunlop,Danny Kent,"1–14",moto2,2018
2825,365,Beta Tools - Speed Up,,SF8,prototype,Dunlop,Fabio Quartararo,All,moto2,2018
2826,362,CIP - Green Power,,RC250GP,prototype,Dunlop,Makar Yurchenko,"1–7",moto3,2018
2827,362,CIP - Green Power,,RC250GP,prototype,Dunlop,Stefano Nepa,"8–19",moto3,2018
2828,362,CIP - Green Power,,RC250GP,prototype,Dunlop,John McPhee,All,moto3,2018
2829,362,City Lifting RS Racing,,RC250GP,prototype,Dunlop,Jake Archer,"12",moto3,2018
2830,362,Cuna de Campeones Czech Talent Team,,RC250GP,prototype,Dunlop,Filip Salač,"10",moto3,2018
2831,358,Del Conca Gresini Moto3,,NSF250RW,prototype,Dunlop,Fabio Di Giannantonio,All,moto3,2018
2832,358,Del Conca Gresini Moto3,,NSF250RW,prototype,Dunlop,Jorge Martín,All,moto3,2018
2833,356,Ducati Team,,Desmosedici GP18,prototype,Michelin,Álvaro Bautista,"17",motogp,2018
2834,356,Ducati Team,,Desmosedici GP18,prototype,Michelin,Michele Pirro,"18",motogp,2018
2835,356,Ducati Team,,Desmosedici GP18,prototype,Michelin,Jorge Lorenzo,"1–16, 18–19",motogp,2018
2836,356,Ducati Team,,Desmosedici GP18,prototype,Michelin,Michele Pirro,"6, 13, 19",motogp,2018
2837,356,Ducati Team,,Desmosedici GP18,prototype,Michelin,Andrea Dovizioso,All,motogp,2018
2838,360,Dynavolt Intact GP,,Moto2,prototype,Dunlop,Marcel Schrötter,All,moto2,2018
2839,360,Dynavolt Intact GP,,Moto2,prototype,Dunlop,Xavi Vierge,All,moto2,2018
2840,359,"EG 0,0 Marc VDS",,RC213V,prototype,Michelin,Stefan Bradl,"9",motogp,2018
2841,359,"EG 0,0 Marc VDS",,RC213V,prototype,Michelin,Thomas Lüthi,All,motogp,2018
2842,359,"EG 0,0 Marc VDS",,RC213V,prototype,Michelin,Franco Morbidelli,All,motogp,2018
2843,360,"EG 0,0 Marc VDS",,Moto2,prototype,Dunlop,Joan Mir,All,moto2,2018
2844,360,"EG 0,0 Marc VDS",,Moto2,prototype,Dunlop,Álex Márquez,All,moto2,2018
2845,360,Federal Oil Gresini Moto2,,Moto2,prototype,Dunlop,Jorge Navarro,All,moto2,2018
2846,366,Forward Racing Team,,MMX2,prototype,Dunlop,Isaac Viñales,"11–19",moto2,2018
2847,366,Forward Racing Team,,MMX2,prototype,Dunlop,Rafid Topan Sucipto,"18",moto2,2018
2848,366,Forward Racing Team,,MMX2,prototype,Dunlop,Lukas Tulovic,"19",moto2,2018
2849,366,Forward Racing Team,,MMX2,prototype,Dunlop,Eric Granado,"1–10",moto2,2018
2850,366,Forward Racing Team,,MMX2,prototype,Dunlop,Stefano Manzi,"1–17",moto2,2018
2851,362,Freudenberg Racing Team,,RC250GP,prototype,Dunlop,Luca Grünwald,"9",moto3,2018
2852,358,Honda Team Asia,,NSF250RW,prototype,Dunlop,Ai Ogura,"4, 8–9, 11",moto3,2018
2853,358,Honda Team Asia,,NSF250RW,prototype,Dunlop,Kaito Toba,All,moto3,2018
2854,358,Honda Team Asia,,NSF250RW,prototype,Dunlop,Nakarin Atiratphuvapat,All,moto3,2018
2855,359,HRC Honda Team,,RC213V,prototype,Michelin,Stefan Bradl,"10, 13",motogp,2018
2856,360,Idemitsu Honda Team Asia,,Moto2,prototype,Dunlop,Tetsuta Nagashima,All,moto2,2018
2857,360,Idemitsu Honda Team Asia,,Moto2,prototype,Dunlop,Khairul Idham Pawi,All,moto2,2018
2858,360,Italtrans Racing Team,,Moto2,prototype,Dunlop,Andrea Locatelli,All,moto2,2018
2859,360,Italtrans Racing Team,,Moto2,prototype,Dunlop,Mattia Pasini,All,moto2,2018
2860,358,"Junior Team Estrella Galicia 0,0",,NSF250RW,prototype,Dunlop,Jeremy Alcoba,"15",moto3,2018
2861,358,"Junior Team Estrella Galicia 0,0",,NSF250RW,prototype,Dunlop,Arón Canet,"1–14, 16–19",moto3,2018
2862,358,"Junior Team Estrella Galicia 0,0",,NSF250RW,prototype,Dunlop,Jeremy Alcoba,"4, 14",moto3,2018
2863,358,"Junior Team Estrella Galicia 0,0",,NSF250RW,prototype,Dunlop,Alonso López,All,moto3,2018
2864,361,Kiefer Racing,,Moto2,prototype,Dunlop,Dominique Aegerter,"1–3, 6–19",moto2,2018
2865,361,Kiefer Racing,,Moto2,prototype,Dunlop,Lukas Tulovic,"4–5",moto2,2018
2866,358,Kohara Racing Team,,NSF250RW,prototype,Dunlop,Shizuka Okazaki,"16",moto3,2018
2867,362,Lamotec Lagemaat Racing,,RC250GP,prototype,Dunlop,Ryan van de Lagemaat,"8",moto3,2018
2868,359,LCR Honda,,RC213V,prototype,Michelin,Takaaki Nakagami,All,motogp,2018
2869,359,LCR Honda ,,RC213V,prototype,Michelin,Stefan Bradl,"18–19",motogp,2018
2870,359,LCR Honda ,,RC213V,prototype,Michelin,Cal Crutchlow,"1–17",motogp,2018
2871,358,Leopard Racing,,NSF250RW,prototype,Dunlop,Tom Booth-Amos,"12",moto3,2018
2872,358,Leopard Racing,,NSF250RW,prototype,Dunlop,Manuel Pagliani,"6",moto3,2018
2873,358,Leopard Racing,,NSF250RW,prototype,Dunlop,Enea Bastianini,All,moto3,2018
2874,358,Leopard Racing,,NSF250RW,prototype,Dunlop,Lorenzo Dalla Porta,All,moto3,2018
2875,358,Marinelli Snipers Team,,NSF250RW,prototype,Dunlop,Makar Yurchenko,"18",moto3,2018
2876,358,Marinelli Snipers Team,,NSF250RW,prototype,Dunlop,Tony Arbolino,All,moto3,2018
2877,360,Marinelli Snipers Team,,Moto2,prototype,Dunlop,Xavi Cardelús,"14–19",moto2,2018
2878,360,Marinelli Snipers Team,,Moto2,prototype,Dunlop,Romano Fenati,"1–13",moto2,2018
2879,371,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Johann Zarco,All,motogp,2018
2880,371,Monster Yamaha Tech 3,,YZR-M1,prototype,Michelin,Hafizh Syahrin,All,motogp,2018
2881,362,Motorsport Kofler,,RC250GP,prototype,Dunlop,Maximilian Kofler,"11",moto3,2018
2882,371,Movistar Yamaha MotoGP,,YZR-M1,prototype,Michelin,Maverick Viñales,All,motogp,2018
2883,371,Movistar Yamaha MotoGP,,YZR-M1,prototype,Michelin,Valentino Rossi,All,motogp,2018
2884,360,Nashi Argan SAG Team,,Moto2,prototype,Dunlop,Alejandro Medina,"10–12",moto2,2018
2885,360,Nashi Argan SAG Team,,Moto2,prototype,Dunlop,Jesko Raffin,"13–14, 16–19",moto2,2018
2886,360,Nashi Argan SAG Team,,Moto2,prototype,Dunlop,Thitipong Warokorn,"15",moto2,2018
2887,360,Nashi Argan SAG Team,,Moto2,prototype,Dunlop,Isaac Viñales,"1–9",moto2,2018
2888,360,Nashi Argan SAG Team,,Moto2,prototype,Dunlop,Jules Danilo,All,moto2,2018
2889,362,NRT Junior Team,,RC250GP,prototype,Dunlop,Stefano Nepa,"6",moto3,2018
2890,364,NTS RW Racing GP,,NH6,prototype,Dunlop,Steven Odendaal,All,moto2,2018
2891,364,NTS RW Racing GP,,NH6,prototype,Dunlop,Joe Roberts,All,moto2,2018
2892,358,Petronas Sprinta Racing,,NSF250RW,prototype,Dunlop,Izam Ikmal,"19",moto3,2018
2893,358,Petronas Sprinta Racing,,NSF250RW,prototype,Dunlop,Ayumu Sasaki,"1–13, 15–19",moto3,2018
2894,358,Petronas Sprinta Racing,,NSF250RW,prototype,Dunlop,Adam Norrodin,"1–18",moto3,2018
2895,360,Pons HP40,,Moto2,prototype,Dunlop,Héctor Barberá,"1–6",moto2,2018
2896,360,Pons HP40,,Moto2,prototype,Dunlop,Augusto Fernández,"7–19",moto2,2018
2897,360,Pons HP40,,Moto2,prototype,Dunlop,Lorenzo Baldassarri,All,moto2,2018
2898,370,Promoto Sport With GMT94,,TransFIORmers Moto2,prototype,Dunlop,Corentin Perolari,"5",moto2,2018
2899,362,RBA Boé Skull Rider,,RC250GP,prototype,Dunlop,Gabriel Rodrigo,"1–17, 19",moto3,2018
2900,362,RBA Boé Skull Rider,,RC250GP,prototype,Dunlop,Kazuki Masaki,All,moto3,2018
2901,362,Reale Avintia Academy,,RC250GP,prototype,Dunlop,Livio Loi,"1–8",moto3,2018
2902,362,Reale Avintia Academy,,RC250GP,prototype,Dunlop,Vicente Pérez,"7",moto3,2018
2903,362,Reale Avintia Academy,,RC250GP,prototype,Dunlop,Vicente Pérez,"9–19",moto3,2018
2904,356,Reale Avintia Racing,,Desmosedici GP16,prototype,Michelin,Christophe Ponsson,"13",motogp,2018
2905,356,Reale Avintia Racing,,Desmosedici GP16,prototype,Michelin,Jordi Torres,"14–19",motogp,2018
2906,356,Reale Avintia Racing,,Desmosedici GP16,prototype,Michelin,Xavier Siméon,"1–12",motogp,2018
2907,356,Reale Avintia Racing,,Desmosedici GP17,prototype,Michelin,Xavier Siméon,"13–19",motogp,2018
2908,356,Reale Avintia Racing,,Desmosedici GP17,prototype,Michelin,Tito Rabat,"1–12",motogp,2018
2909,361,Red Bull KTM Ajo,,Moto2,prototype,Dunlop,Brad Binder,All,moto2,2018
2910,361,Red Bull KTM Ajo,,Moto2,prototype,Dunlop,Miguel Oliveira,All,moto2,2018
2911,362,Red Bull KTM Ajo,,RC250GP,prototype,Dunlop,Can Öncü,"19",moto3,2018
2912,362,Red Bull KTM Ajo,,RC250GP,prototype,Dunlop,Darryn Binder,"1–8, 10–19",moto3,2018
2913,362,Red Bull KTM Ajo,,RC250GP,prototype,Dunlop,Raúl Fernández,"9",moto3,2018
2914,363,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Loris Baz,"12",motogp,2018
2915,363,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Pol Espargaró,"1–10, 13–19",motogp,2018
2916,363,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Mika Kallio,"4, 7, 9",motogp,2018
2917,363,Red Bull KTM Factory Racing,,RC16,prototype,Michelin,Bradley Smith,All,motogp,2018
2918,362,Redox PrüstelGP,,RC250GP,prototype,Dunlop,Marco Bezzecchi,All,moto3,2018
2919,362,Redox PrüstelGP,,RC250GP,prototype,Dunlop,Jakub Kornfeil,All,moto3,2018
2920,359,Repsol Honda Team,,RC213V,prototype,Michelin,Dani Pedrosa,All,motogp,2018
2921,359,Repsol Honda Team,,RC213V,prototype,Michelin,Marc Márquez,All,motogp,2018
2922,360,SIC Racing Team,,Moto2,prototype,Dunlop,Niki Tuuli,"5–19",moto2,2018
2923,360,"SIC Racing Team
 Petronas Sprinta Racing",,Moto2,prototype,Dunlop,Zulfahmi Khairuddin,"1–4",moto2,2018
2924,358,Sic58 Squadra Corse,,NSF250RW,prototype,Dunlop,Yari Montella,"13",moto3,2018
2925,358,Sic58 Squadra Corse,,NSF250RW,prototype,Dunlop,Yari Montella,"17",moto3,2018
2926,358,Sic58 Squadra Corse,,NSF250RW,prototype,Dunlop,Niccolò Antonelli,"1–16, 18–19",moto3,2018
2927,358,Sic58 Squadra Corse,,NSF250RW,prototype,Dunlop,Tatsuki Suzuki,All,moto3,2018
2928,360,Sky Racing Team VR46,,Moto2,prototype,Dunlop,Luca Marini,All,moto2,2018
2929,360,Sky Racing Team VR46,,Moto2,prototype,Dunlop,Francesco Bagnaia,All,moto2,2018
2930,362,Sky Racing Team VR46,,RC250GP,prototype,Dunlop,Apiwat Wongthananon,"15, 18",moto3,2018
2931,362,Sky Racing Team VR46,,RC250GP,prototype,Dunlop,Celestino Vietti,"16–19",moto3,2018
2932,362,Sky Racing Team VR46,,RC250GP,prototype,Dunlop,Nicolò Bulega,"1–15",moto3,2018
2933,362,Sky Racing Team VR46,,RC250GP,prototype,Dunlop,Dennis Foggia,All,moto3,2018
2934,361,Swiss Innovative Investors,,Moto2,prototype,Dunlop,Sam Lowes,All,moto2,2018
2935,361,Swiss Innovative Investors,,Moto2,prototype,Dunlop,Iker Lecuona,All,moto2,2018
2936,362,Südmetal Schedl GP Racing,,RC250GP,prototype,Dunlop,Philipp Öttl,All,moto3,2018
2937,360,Tasca Racing Scuderia Moto2,,Moto2,prototype,Dunlop,Federico Fuligni,"1–9, 11–19",moto2,2018
2938,360,Tasca Racing Scuderia Moto2,,Moto2,prototype,Dunlop,Simone Corsi,All,moto2,2018
2939,358,Team Plus One,,NSF250RW,prototype,Dunlop,Yuto Fukushima,"16",moto3,2018
2940,360,Team Stylobike,,Moto2,prototype,Dunlop,Xavi Cardelús,"4–6, 8–13",moto2,2018
2941,367,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Sylvain Guintoli,"7, 10, 16",motogp,2018
2942,367,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Andrea Iannone,All,motogp,2018
2943,367,Team Suzuki Ecstar,,GSX-RR,prototype,Michelin,Álex Rins,All,motogp,2018
2944,368,Tech 3 Racing,,Mistral 610,prototype,Dunlop,Bryan Staring,"17",moto2,2018
2945,368,Tech 3 Racing,,Mistral 610,prototype,Dunlop,Dimas Ekky Pratama,"18",moto2,2018
2946,368,Tech 3 Racing,,Mistral 610,prototype,Dunlop,Héctor Garzó,"19",moto2,2018
2947,368,Tech 3 Racing,,Mistral 610,prototype,Dunlop,Bo Bendsneyder,"1–16",moto2,2018
2948,368,Tech 3 Racing,,Mistral 610,prototype,Dunlop,Remy Gardner,"1–3, 7–19",moto2,2018
2949,368,Tech 3 Racing,,Mistral 610,prototype,Dunlop,Héctor Garzó,"4–6",moto2,2018
2950,360,Tickhill Labour and Plant,,Moto2,prototype,Dunlop,Josh Owens,"12",moto2,2018
2951,369,TM Racing Factory 3570 MTA,,TM Racing,prototype,Dunlop,Kevin Zannoni,"13",moto3,2018
2952,360,Willi Race Racing Team,,Moto2,prototype,Dunlop,Sheridan Morais,"10, 13–14",moto2,2018
2953,371,Yamalube Yamaha Factory Racing,,YZR-M1,prototype,Michelin,Katsuyuki Nakasuga,"16",motogp,2018
2954,368,Yohan Moto Sport,,Mistral 610,prototype,Dunlop,Cédric Tangre,"5",moto2,2018
2955,356,Ángel Nieto Team,,Desmosedici GP16,prototype,Michelin,Mike Jones,"17",motogp,2018
2956,356,Ángel Nieto Team,,Desmosedici GP16,prototype,Michelin,Karel Abraham,"1–16, 18–19",motogp,2018
2957,356,Ángel Nieto Team,,Desmosedici GP17,prototype,Michelin,Karel Abraham,"17",motogp,2018
2958,356,Ángel Nieto Team,,Desmosedici GP17,prototype,Michelin,Álvaro Bautista,"1–16, 18–19",motogp,2018
2959,362,Ángel Nieto Team Moto3,,RC250GP,prototype,Dunlop,Raúl Fernández,"7, 14, 19",moto3,2018
2960,362,Ángel Nieto Team Moto3,,RC250GP,prototype,Dunlop,Andrea Migno,All,moto3,2018
2961,362,Ángel Nieto Team Moto3,,RC250GP,prototype,Dunlop,Albert Arenas,All,moto3,2018
2962,374,Ajo MotoE,,Ego Corsa,prototype,Michelin,Niki Tuuli,"1–3",moto-e,2019
2963,374,Ajo MotoE,,Ego Corsa,prototype,Michelin,Lucas Mahias,"4",moto-e,2019
2964,379,American Racing KTM,,Moto2,prototype,Dunlop,Sean Dylan Kelly,"19",moto2,2019
2965,379,American Racing KTM,,Moto2,prototype,Dunlop,Iker Lecuona,"1–18",moto2,2019
2966,379,American Racing KTM,,Moto2,prototype,Dunlop,Joe Roberts,All,moto2,2019
2967,372,Aprilia Racing Team Gresini,,RS-GP,prototype,Michelin,Bradley Smith,"1, 4, 7, 14",motogp,2019
2968,372,Aprilia Racing Team Gresini,,RS-GP,prototype,Michelin,Andrea Iannone,All,motogp,2019
2969,372,Aprilia Racing Team Gresini,,RS-GP,prototype,Michelin,Aleix Espargaró,All,motogp,2019
2970,374,Avintia Esponsorama Racing,,Ego Corsa,prototype,Michelin,Xavier Siméon,All,moto-e,2019
2971,374,Avintia Esponsorama Racing,,Ego Corsa,prototype,Michelin,Eric Granado,All,moto-e,2019
2972,380,Baiko Racing Team,,RC250GP,prototype,Dunlop,Gerard Riu,"14",moto3,2019
2973,380,Bester Capital Dubai,,RC250GP,prototype,Dunlop,Davide Pizzoli,"15",moto3,2019
2974,380,Bester Capital Dubai,,RC250GP,prototype,Dunlop,Jaume Masiá,"1–14, 16–19",moto3,2019
2975,380,Bester Capital Dubai,,RC250GP,prototype,Dunlop,Andrea Migno,All,moto3,2019
2976,380,Boé Skull Rider Mugen Race,,RC250GP,prototype,Dunlop,Kazuki Masaki,All,moto3,2019
2977,380,Boé Skull Rider Mugen Race,,RC250GP,prototype,Dunlop,Makar Yurchenko,All,moto3,2019
2978,380,CIP Green Power,,RC250GP,prototype,Dunlop,Darryn Binder,All,moto3,2019
2979,380,CIP Green Power,,RC250GP,prototype,Dunlop,Tom Booth-Amos,All,moto3,2019
