"id_rider","id_team_fk","rider_full_name","rider_name","rider_lastname","season","rider_number","racing_class","rounds_string","rounds_participated","rider_weight","rider_height","loc_birth","date_birth","birth_latitude","birth_longitude"
304,248,Loris Capirossi,Loris,Capirossi,2003,65,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",59,165,Bologna,1973-04-04,44.4938203,11.3426327
1970,1973,Jonas Folger,Jonas,Folger,2012,94,moto3,"{1,4,5,6,7,8,9}","{1,4,5,6,7,8,9}",68,177,Mühldorf,1993-08-13,48.2405007,12.5250991
1453,1373,Michael Ranseder,Michael,Ranseder,2009,88,"125cc","{9,10,11,12,13,14,15,16,17}","{9,10,11,12,13,14,15,16,17}",,,,1995-12-21,,
3221,3198,Tetsuta Nagashima,Tetsuta,Nagashima,2020,45,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",51,163,Chiba,1992-07-02,35.549399,140.2647303
2691,2756,Danilo Petrucci,Danilo,Petrucci,2017,9,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",80,181,Terni,1990-10-24,42.6539486,12.439652829139407
574,442,Sylvain Guintoli,Sylvain,Guintoli,2004,50,"250cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2666,2632,Álex Rins,Álex,Rins,2016,40,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,176,Barcelona,1995-12-08,41.3828939,2.1774322
2613,2641,Marc Márquez,Marc,Márquez,2016,93,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,169,Cervera,1993-02-17,41.6730667,1.2729426
2657,2572,Thomas Lüthi,Thomas,Lüthi,2016,12,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,172,Oberdiessbach,1986-09-06,46.8399962,7.6192848
2202,2115,Sandro Cortese,Sandro,Cortese,2013,11,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,169,Ochsenhausen,1990-01-06,48.0711222,9.9512104
1037,1103,Dominique Aegerter,Dominique,Aegerter,2007,77,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",69,174,Rohrbach,1990-09-30,49.0460974,7.2655417
789,667,Valentino Rossi,Valentino,Rossi,2005,46,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Urbino,1979-02-16,43.7262608,12.6363135
610,605,Andrea Ballerini,Andrea,Ballerini,2005,8,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",65,173,Alzano Lombardo,1996-10-16,45.7336026,9.730494
2284,2335,Jack Miller,Jack,Miller,2014,8,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",64,173,Townsville,1995-01-18,-19.2569391,146.8239537
3229,3187,Xavi Vierge,Xavi,Vierge,2020,97,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,174,Barcelona,1997-04-30,41.3828939,2.1774322
1902,1905,Alberto Moncayo,Alberto,Moncayo,2012,23,moto3,"{10,11,12,13,14,15,16}","{10,11,12,13,14,15,16}",,,,,,
3464,3390,Lorenzo Savadori,Lorenzo,Savadori,2022,32,motogp,"{5,6,8,11,13}","{5,6,8,11,13}",67,177,Cesena,1993-04-04,44.136352,12.2422442
907,870,Lorenzo Baroni,Lorenzo,Baroni,2006,23,"125cc","{1,2,3,4,5,6,7,8,9,10}","{1,2,3,4,5,6,7,8,9,10}",67,177,Cesena,1993-04-04,44.136352,12.2422442
1725,1849,Andrea Dovizioso,Andrea,Dovizioso,2011,4,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Forlimpopoli,1986-03-23,44.1873049,12.1259056
2376,2326,Yonny Hernández,Yonny,Hernández,2014,68,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,183,Medellín,1988-07-25,6.2697018,-75.60252574475943
2134,2197,Jakub Kornfeil,Jakub,Kornfeil,2013,84,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,169,Kyjov,1993-04-08,49.0104456,17.1224867
525,440,Max Biaggi,Max,Biaggi,2004,3,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Roma,1971-06-26,41.8933203,12.4829321
1715,1887,Alessandro Giorgi,Alessandro,Giorgi,2011,27,"125cc",{13},{13},,,,1968-12-29,,
402,362,Yukio Kagayama,Yukio,Kagayama,2003,71,motogp,"{7,8}","{7,8}",60,172,Yotsukaido,2001-11-06,35.6696551,140.1679445
1085,1064,Kev Coghlan,Kev,Coghlan,2007,54,"125cc",{3},{3},58,171,Perth,1988-06-23,-31.9558933,115.8605855
498,570,Kenny Roberts Jr.,Kenny,Roberts Jr.,2004,10,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12}","{1,2,3,4,5,6,7,8,9,10,11,12}",,,Mountain View,1973-07-25,37.3893889,-122.0832101
467,454,Henk van de Lagemaat,Henk,van de Lagemaat,2004,71,"250cc",{10},{10},,,Culemborg,1999-12-16,51.94933145,5.209215154667634
699,706,Lukáš Pešek,Lukáš,Pešek,2005,52,"125cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",,,,,,
2207,2157,Stefan Bradl,Stefan,Bradl,2013,6,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",63,170,Augsburg,1989-11-29,48.3668041,10.8986971
3475,3493,Marcos Uriarte,Marcos,Uriarte,2022,89,moto3,{9},{9},63,179,Conil de la Frontera,1997-12-16,36.277054,-6.0881874
3497,3519,Remy Gardner,Remy,Gardner,2022,87,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
3498,3500,Riccardo Rossi,Riccardo,Rossi,2022,54,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,173,Genova,2002-03-21,44.40726,8.9338624
2745,2786,Kasma Daniel,Kasma,Daniel,2017,9,moto3,{17},{17},64,173,Johor,2000-09-02,2.0228821,103.3114564
2369,2376,Tetsuta Nagashima,Tetsuta,Nagashima,2014,45,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12}","{1,2,3,4,5,6,7,8,9,10,11,12}",51,163,Chiba,1992-07-02,35.549399,140.2647303
2895,2846,Lukas Tulovic,Lukas,Tulovic,2018,3,moto2,{19},{19},69,185,Eberbach,2000-06-15,48.9273858,8.066278
105,113,Klaus Nöhles,Klaus,Nöhles,2002,12,"125cc","{1,2,3,4,5,9,10,11,12,13,14,15,16}","{1,2,3,4,5,9,10,11,12,13,14,15,16}",,,,,,
1654,1698,Pol Espargaró,Pol,Espargaró,2010,44,"125cc","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",64,170,Granollers,1991-06-10,41.6079555,2.2876008
3056,2999,Mattia Pasini,Mattia,Pasini,2019,54,moto2,{3},{3},67,178,Rimini,1985-08-13,43.9470982,12.630768610516004
1648,1523,Nicolás Terol,Nicolás,Terol,2010,40,"125cc","{1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18}",66,171,Alcoy,1988-09-27,38.6982275,-0.4747767
1042,1108,Erwin Postmus,Erwin,Postmus,2007,49,"250cc",{9},{9},,,,,,
62,127,Guy Farbrother,Guy,Farbrother,2002,90,"125cc",{8},{8},,,,,,
435,446,Christian Gemmel,Christian,Gemmel,2004,15,"250cc","{1,2,3,4}","{1,2,3,4}",,,,,,
111,86,Lukáš Pešek,Lukáš,Pešek,2002,56,"125cc",{10},{10},,,,,,
1172,1175,Xiao Jin,Xiao,Jin,2007,63,"250cc",{4},{4},,,,,,
1556,1535,Eduard López,Eduard,López,2010,17,"125cc",{7},{7},,,,,,
996,816,Wang Zhu,Wang,Zhu,2006,60,"250cc",{4},{4},,,,,,
1199,1244,Brad Gross,Brad,Gross,2008,46,"125cc",{16},{16},,,,,,
1108,1160,Nayuta Mizuno,Nayuta,Mizuno,2007,69,"125cc",{15},{15},,,,,,
1781,1718,Jakub Jantulík,Jakub,Jantulík,2011,83,"125cc",{11},{11},,,,,,
2668,2730,Aaron Polanco,Aaron,Polanco,2017,37,moto3,{14},{14},,,,,,
3027,3071,Johann Zarco,Johann,Zarco,2019,5,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13}","{1,2,3,4,5,6,7,8,9,10,11,12,13}",68,171,Cannes,1990-07-16,43.5515198,7.0134418
1133,1143,Roberto Locatelli,Roberto,Locatelli,2007,15,"250cc","{1,2,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
645,761,Enrique Jerez,Enrique,Jerez,2005,51,"125cc","{6,17}","{6,17}",,,Cartagena,1986-07-29,10.4266746,-75.5443419
3369,3346,Tito Rabat,Tito,Rabat,2021,53,motogp,"{4,5}","{4,5}",67,178,Barcelona,1989-05-25,41.3828939,2.1774322
1239,1276,Héctor Faubel,Héctor,Faubel,2008,55,"250cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
1315,1205,Russell Gómez,Russell,Gómez,2008,7,"250cc","{3,4,5,6,7,8,9,10,12,18}","{3,4,5,6,7,8,9,10,12,18}",,,,,,
865,870,Gábor Talmácsi,Gábor,Talmácsi,2006,14,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}",,,,,,
1136,1163,Romain Maitre,Romain,Maitre,2007,46,"125cc",{5},{5},62,165,Ascoli Piceno,1996-01-15,42.8834204,13.539593040686007
3062,3003,Meikon Kawakami,Meikon,Kawakami,2019,83,moto3,"{4,13}","{4,13}",,,,,,
1936,1990,Danny Webb,Danny,Webb,2012,99,moto3,"{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17}",65,176,Chippenham,1993-11-25,51.4587621,-2.1159032
241,347,Christopher Martin,Christopher,Martin,2003,14,"125cc","{1,2,3,4,5,6}","{1,2,3,4,5,6}",,,Lyon,1995-12-23,45.7578137,4.8320114
1064,1138,Ivo Relvas,Ivo,Relvas,2007,61,"125cc",{14},{14},64,170,London,1989-09-18,51.5074456,-0.1277653
669,662,Héctor Barberá,Héctor,Barberá,2005,80,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",61,169,Dos Aguas,1986-11-02,39.2890143,-0.8004748
577,492,Tohru Ukawa,Tohru,Ukawa,2004,72,motogp,{12},{12},,,,,,
145,105,Peter Politiek,Peter,Politiek,2002,59,"250cc",{7},{7},,,Berchtesgaden,1965-03-24,47.63108,13.0021634
1763,1864,Felix Forstenhäusler,Felix,Forstenhäusler,2011,78,"125cc",{9},{9},,,,,,
1242,1245,Iori Namihira,Iori,Namihira,2008,57,"125cc",{15},{15},,,,,,
1137,1094,Ronald Beitler,Ronald,Beitler,2007,69,"250cc",{9},{9},,,,,,
774,735,Stefan Bradl,Stefan,Bradl,2005,77,"125cc","{6,10,11}","{6,10,11}",63,170,Augsburg,1989-11-29,48.3668041,10.8986971
2455,2382,Kousuke Akiyoshi,Kousuke,Akiyoshi,2015,64,motogp,{15},{15},,,,,,
1589,1530,Joel Taylor,Joel,Taylor,2010,57,"125cc",{16},{16},59,163,Darwin NT,2003-06-12,-12.46044,130.8410469
1225,1346,Federico Sandi,Federico,Sandi,2008,90,"250cc","{16,18}","{16,18}",,,,,,
2673,2691,Alex de Angelis,Alex,de Angelis,2017,15,moto2,{13},{13},67,179,Rimini,1984-02-26,43.9470982,12.630768610516004
2794,2803,Sylvain Guintoli,Sylvain,Guintoli,2017,50,motogp,"{5,6,7}","{5,6,7}",,,,,,
2022,1949,Nicky Hayden,Nicky,Hayden,2012,69,motogp,"{1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18}",,,Owensboro,1981-07-30,37.7742152,-87.1133304
2392,2513,Andrea Migno,Andrea,Migno,2015,16,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",60,165,Cattolica,1996-01-10,43.9639933,12.7441515
2036,2050,Romano Fenati,Romano,Fenati,2012,5,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",62,165,Ascoli Piceno,1996-01-15,42.8834204,13.539593040686007
2589,2654,Jesko Raffin,Jesko,Raffin,2016,2,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
697,652,Loris Capirossi,Loris,Capirossi,2005,65,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17}",59,165,Bologna,1973-04-04,44.4938203,11.3426327
1212,1223,Danny Webb,Danny,Webb,2008,99,"125cc","{1,2,3,4,5,6,7,8,10,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,12,13,14,15,16,17,18}",65,176,Chippenham,1993-11-25,51.4587621,-2.1159032
2259,2318,Edgar Pons,Edgar,Pons,2014,57,moto2,{4},{4},,,,,,
27,91,Christian Gemmel,Christian,Gemmel,2002,52,"250cc",{9},{9},,,,,,
3124,3183,Alejandro Medina,Alejandro,Medina,2020,55,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",72,177,Malaga,1997-01-02,36.7213028,-4.4216366
1446,1439,Marco Simoncelli,Marco,Simoncelli,2009,58,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",,,Cattolica,1987-01-20,43.9639933,12.7441515
30,177,Chuck Sorensen,Chuck,Sorensen,2002,90,"250cc",{16},{16},,,,,,
2965,3087,Albert Arenas,Albert,Arenas,2019,75,moto3,"{1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}","{1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}",63,169,Girona,1996-12-11,41.9793006,2.8199439
252,353,Fabrizio Lai,Fabrizio,Lai,2003,32,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,,,,
2535,2660,Aleix Espargaró,Aleix,Espargaró,2016,41,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",66,180,Granollers,1989-07-30,41.6079555,2.2876008
1401,1487,Hiroshi Aoyama,Hiroshi,Aoyama,2009,4,"250cc","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17}",57,165,Chiba,1981-10-25,35.549399,140.2647303
3051,3074,Marco Bezzecchi,Marco,Bezzecchi,2019,72,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",61,174,Rimini,1998-11-12,43.9470982,12.630768610516004
2388,2492,Ana Carrasco,Ana,Carrasco,2015,22,moto3,"{2,3,4,5,6,7,8,9,12,13,14,15,16,17,18}","{2,3,4,5,6,7,8,9,12,13,14,15,16,17,18}",52,158,Murcia,1997-03-10,37.9923795,-1.1305431
952,882,Randy de Puniet,Randy,de Puniet,2006,17,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",65,169,Maisons Laffitte,1981-02-14,48.9461437,2.1450951
1878,1773,Takaaki Nakagami,Takaaki,Nakagami,2011,30,moto2,{15},{15},70,175,Chiba,1992-02-09,35.549399,140.2647303
737,730,Nico Vivarelli,Nico,Vivarelli,2005,93,"125cc",{5},{5},66,171,Alcoy,1988-09-27,38.6982275,-0.4747767
453,446,Frederik Watz,Frederik,Watz,2004,64,"250cc",{16},{16},,,,,,
2225,2205,Álex Mariñelarena,Álex,Mariñelarena,2013,92,moto2,"{3,8}","{3,8}",,,,,,
183,70,Tekkyu Kayo,Tekkyu,Kayo,2002,68,"250cc",{13},{13},,,,,,
2180,2181,Michael Laverty,Michael,Laverty,2013,70,motogp,"{14,15,16,17,18}","{14,15,16,17,18}",,,,,,
812,921,Alex Hofmann,Alex,Hofmann,2006,66,motogp,"{1,2,3,4,5,6,7,10,11,13,14,15,16,17}","{1,2,3,4,5,6,7,10,11,13,14,15,16,17}",,,,,,
2158,2168,Livio Loi,Livio,Loi,2013,11,moto3,"{3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}","{3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}",,,,,,
1047,1139,Federico Sandi,Federico,Sandi,2007,15,"125cc","{1,2,3,4,5,6,7,8,9,10,12,13,14,15}","{1,2,3,4,5,6,7,8,9,10,12,13,14,15}",,,,,,
2608,2649,Lorenzo Dalla Porta,Lorenzo,Dalla Porta,2016,48,moto3,"{12,13,14,15,16,17,18}","{12,13,14,15,16,17,18}",61,163,Prato,1997-06-22,43.935718050000006,11.09414726770089
2969,2994,Alonso López,Alonso,López,2019,21,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",70,181,Madrid,2001-12-21,40.4167047,-3.7035825
230,343,Casey Stoner,Casey,Stoner,2003,27,"125cc","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",,,Southport,1985-10-16,53.6475988,-3.0041751
1029,1050,Colin Edwards,Colin,Edwards,2007,5,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",69,179,Houston,1974-02-27,29.7589382,-95.3676974
1893,1763,Yuki Takahashi,Yuki,Takahashi,2011,72,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",,,Saitama,1984-07-12,35.9754168,139.4160114
2761,2671,María Herrera,María,Herrera,2017,6,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14}",54,162,Oropesa,1996-08-26,39.9175144,-5.1747241
2948,2901,Vicente Pérez,Vicente,Pérez,2018,77,moto3,{7},{7},61,179,Cullera,1997-10-21,39.1647217,-0.2542313
1617,1538,Louis Rossi,Louis,Rossi,2010,69,"125cc","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18}",,,,,,
775,726,Steve Jenkner,Steve,Jenkner,2005,17,"250cc","{1,2,3,4,6,7,9,10,11,12,13,14,15,16,17}","{1,2,3,4,6,7,9,10,11,12,13,14,15,16,17}",,,,,,
297,355,Katsuyuki Nakasuga,Katsuyuki,Nakasuga,2003,71,"250cc",{1},{1},,,,,,
2698,2746,Dennis Foggia,Dennis,Foggia,2017,10,moto3,{10},{10},57,164,Rome,2001-01-07,41.8933203,12.4829321
3525,3395,Xavi Cardelús,Xavi,Cardelús,2022,18,moto-e,"{2,3,5,6}","{2,3,5,6}",63,175,Andorra la Vella,1998-05-15,42.5069391,1.5212467
1968,1929,John McPhee,John,McPhee,2012,17,moto3,"{13,14,15,16,17}","{13,14,15,16,17}",57,167,Oban,1994-07-14,56.415695,-5.4734688
3307,3331,John McPhee,John,McPhee,2021,17,moto3,"{1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18}",57,167,Oban,1994-07-14,56.415695,-5.4734688
1132,1098,Roberto Lacalendola,Roberto,Lacalendola,2007,87,"125cc",{6},{6},,,,,,
186,77,Thierry van den Bosch,Thierry,van den Bosch,2002,77,"250cc","{7,9}","{7,9}",,,,,,
2576,2620,Hafiq Azmi,Hafiq,Azmi,2016,38,moto3,{17},{17},,,,,,
2864,2892,Izam Ikmal,Izam,Ikmal,2018,26,moto3,{19},{19},,,,,,
1408,1409,Iván Maestro,Iván,Maestro,2009,76,"125cc",{17},{17},,,,,,
1088,1149,Kurtis Roberts,Kurtis,Roberts,2007,80,motogp,"{6,7}","{6,7}",70,178,Turloc,1978-11-17,,
1575,1538,Isaac Viñales,Isaac,Viñales,2010,55,"125cc",{18},{18},66,174,Llança,1993-11-06,42.3646215,3.1581373
2015,1935,Mike Di Meglio,Mike,Di Meglio,2012,63,moto2,"{9,10,11}","{9,10,11}",70,171,Toulouse,1988-01-17,43.6044622,1.4442469
615,740,Anthony West,Anthony,West,2005,14,"250cc","{9,10,11,12,13,14}","{9,10,11,12,13,14}",67,175,Gold Coast,1981-07-17,-28.0023731,153.4145987
1860,1760,Randy Krummenacher,Randy,Krummenacher,2011,4,moto2,"{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18}",70,180,Gossau,1990-02-24,47.4155906,9.249359
693,756,Kurtis Roberts,Kurtis,Roberts,2005,80,motogp,{17},{17},70,178,Turloc,1978-11-17,,
1770,1849,Hiroshi Aoyama,Hiroshi,Aoyama,2011,7,motogp,{7},{7},57,165,Chiba,1981-10-25,35.549399,140.2647303
810,853,Alex Debón,Alex,Debón,2006,6,"250cc","{7,8}","{7,8}",67,179,Rimini,1984-02-26,43.9470982,12.630768610516004
2034,2045,Roberto Rolfo,Roberto,Rolfo,2012,84,motogp,"{15,16,17,18}","{15,16,17,18}",,,,,,
83,113,Jarno Müller,Jarno,Müller,2002,10,"125cc","{1,2,3}","{1,2,3}",,,,1949-11-18,,
960,970,Robert Mureșan,Robert,Mureșan,2006,81,"125cc",{12},{12},,,,,,
18,52,Andrew Whittley,Andrew,Whittley,2002,44,"250cc",{8},{8},,,Kempsey,1976-02-19,-31.0798092,152.842289
767,756,Shane Byrne,Shane,Byrne,2005,67,motogp,"{1,2,4,5,6,7,8,9,10}","{1,2,4,5,6,7,8,9,10}",,,London,1950-09-11,51.5074456,-0.1277653
2087,2189,Anthony West,Anthony,West,2013,95,moto2,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",67,175,Gold Coast,1981-07-17,-28.0023731,153.4145987
1459,1429,Mike Di Meglio,Mike,Di Meglio,2009,63,"250cc","{1,2,3,4,5}","{1,2,3,4,5}",70,171,Toulouse,1988-01-17,43.6044622,1.4442469
407,299,Álvaro Molina,Álvaro,Molina,2003,40,"250cc","{6,11,16}","{6,11,16}",,,,,,
2734,2741,Jonas Folger,Jonas,Folger,2017,94,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14}",68,177,Mühldorf,1993-08-13,48.2405007,12.5250991
303,307,Leon Camier,Leon,Camier,2003,21,"125cc","{1,2,3,4,5,6,7,8,9}","{1,2,3,4,5,6,7,8,9}",69,181,Palma de Mallorca,1997-09-01,39.5695818,2.6500745
1280,1215,Manuel Poggiali,Manuel,Poggiali,2008,54,"250cc","{1,2,3,4,5,6,7,8,9,10,12}","{1,2,3,4,5,6,7,8,9,10,12}",58,170,San Marino,1983-02-14,43.9458623,12.458306
1258,1270,Jules Cluzel,Jules,Cluzel,2008,16,"125cc","{1,2,3,4,6,7,8,9,10,12,13,14,15,16,17,18}","{1,2,3,4,6,7,8,9,10,12,13,14,15,16,17,18}",,,,,,
1622,1617,Lukáš Pešek,Lukáš,Pešek,2010,52,moto2,"{1,2,3,4,5,6,7,8,10,11,12}","{1,2,3,4,5,6,7,8,10,11,12}",,,,,,
1138,1035,Roy Pouw,Roy,Pouw,2007,90,"125cc",{9},{9},,,,,,
1732,1827,Axel Pons,Axel,Pons,2011,80,moto2,"{1,2,3,4,5,6,7,8,9,11,15,16,17,18}","{1,2,3,4,5,6,7,8,9,11,15,16,17,18}",72,180,Palma de Mallorca,1997-08-01,39.5695818,2.6500745
3053,3048,María Herrera,María,Herrera,2019,6,moto-e,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",54,162,Oropesa,1996-08-26,39.9175144,-5.1747241
3171,3130,Johann Zarco,Johann,Zarco,2020,5,motogp,"{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}","{1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20}",68,171,Cannes,1990-07-16,43.5515198,7.0134418
